lon,lat,FWI
96.94399999999996,5.150350735995121,11
97.28,5.138350547190527,11
97.3,5.14863642173641,12
97.4,5.150350698240099,12
96.856,5.134350584817802,10
96.864,5.134350584817802,11
96.872,5.134350584817802,12
96.88,5.130350547170876,13
96.89999999999998,5.130350547170876,14
96.92,5.130350547170876,13
96.928,5.130350547170876,12
96.936,5.130350547170874,11
97.09961291578284,5.1509960668490455,9
97.31569245045714,5.145735730746703,11
96.864,5.12235054715122,10
96.872,5.12235054715122,11
96.884,5.122350547151221,12
96.9,5.122350547151221,13
96.91599999999998,5.122350547151221,12
96.928,5.12235054715122,11
97.4045332987007,5.145551194646177,11
96.872,5.114350547131568,10
96.9,5.114350547131568,11
96.92800051871036,5.122351308009884,10
96.90436310590717,5.146838529225039,9
96.6986666556896,5.053017246577912,1
96.79999999999998,5.050350546974371,3
97.3,5.050350546974371,4
97.6,5.054350584031783,16
96.59599999999998,5.050350769083077,0
97.168,5.026350546915431,6
97.232,5.026350546915431,6
97.55241035658828,5.094045886018055,12
97.57100013843367,5.096603941848697,13
97.68228562186148,5.036636417957901,16
97.572,5.018350546895784,12
97.596,5.010350546876138,12
97.45120686973124,5.099502250895862,10
97.612,4.986350546817203,10
97.55227904834877,5.072393513343526,11
97.717333322496,4.991683912676578,14
97.64,4.974350583245959,11
97.4006646433361,5.056421023499273,9
97.63428563705894,4.964636540205846,10
97.648,4.954350643567701,11
97.64246122976157,4.980812834731918,12
97.63839938323704,4.997551588202808,13
97.62296144566388,5.067245205457984,14
97.66019598398712,5.023818901470761,15
97.77599999999995,4.954350643567701,15
97.78666665591656,4.949017245641503,16
97.648,4.938350546699351,10
97.65599999999998,4.938350546699351,11
97.66400000000002,4.938350546699351,12
97.672,4.938350546699351,13
97.68,4.938350546699351,14
97.68799999999996,4.938350546699351,15
97.7,4.954350764604044,16
97.71200000000002,4.938350546699351,15
97.74696297442026,4.962943623684864,14
97.776,4.938350546699351,14
97.78799999999998,4.938350546699351,15
97.8,4.938350546699351,16
97.09491363065926,5.110429216087311,8
97.66400000000002,4.930350546679708,11
97.672,4.930350546679708,12
97.68,4.930350546679708,13
97.7,4.930350546679708,14
97.72399999999998,4.930350546679708,13
97.748,4.930350546679708,12
97.75555549123186,4.938350611042553,13
97.79600000000002,4.930350546679708,14
97.26399999999995,4.922350546660067,4
97.272,4.922350546660067,5
97.29561908935756,4.946922468317509,4
97.6388570581781,4.937207914101798,9
97.65866665596896,4.925017245425449,10
97.672,4.922350546660067,11
97.68399999999995,4.922350546660067,12
97.704,4.922350546660067,13
97.724,4.922350546660067,12
97.75200000000002,4.922350546660067,11
97.78,4.922350546660067,12
97.8,4.922350546660067,13
97.81600000000002,4.922350546660067,12
97.82399999999998,4.922350546660067,11
97.66,4.914350546640429,9
97.672,4.914350546640429,10
97.7,4.914350546640429,11
97.74799999999998,4.914350546640429,10
97.792,4.914350546640429,11
97.82,4.914350546640429,10
97.832,4.914350546640429,9
97.67999999999996,4.906350546620791,9
97.70399999999998,4.906350546620791,10
97.748,4.906350546620791,9
97.788,4.906350546620789,10
97.808,4.906350546620791,9
97.828,4.906350546620791,8
97.67941334891698,4.913961118960677,8
97.83040002299394,4.899950569597811,7
97.688,4.890350546581511,6
97.736,4.890350546581511,7
97.784,4.890350546581511,6
97.792,4.890350546581511,7
97.8302222800852,4.892128349160843,6
97.7,4.874350546542237,4
97.74799999999998,4.880750569439822,6
97.83500003958252,4.882850590734818,5
97.64,4.872350573307618,5
97.68160013719938,4.876750633722954,5
97.74799999999998,4.871150580799511,5
97.83657143642512,4.870541126303984,4
97.69999999999996,4.854350582067581,2
97.18968596618576,5.026464185569287,7
97.8,4.850350641269944,2
96.99714287697518,4.848636447150692,0
97.74836364847788,4.851805332846946,4
97.2220276878936,4.984415305643118,6
95.432,4.810350546385154,1
127.1292632008416,4.75224551541119,0
97.19340664499782,4.942382877960616,5
127.07200000000006,4.73035062181398,0
97.1663839492935,4.891103768680222,4
107.95876932333574,4.692812293770006,12
95.7,4.65435058010454,0
97.1956923447534,4.647273759904785,0
97.33206136520836,4.817156930298946,3
97.59999999999998,4.550350579084203,0
95.70584604165518,4.558043050972535,6
95.75835242798664,4.548312261344489,5
126.76418478877024,4.512874179108445,0
126.8500000163938,4.476350635715564,0
96.0,4.454350578142617,0
95.90293333952948,4.4546173490812135,1
97.2,4.450350632438878,1
95.78727043903756,4.529629483954647,4
95.84799999999998,4.402350545384422,4
126.79230971612138,4.450816558039596,1
96.2,4.354350545266764,0
97.60159998980292,4.351150575850748,3
97.7,4.350350577122843,3
98.0,4.350350577122841,0
116.28,4.350350577122841,9
116.2053333370995,4.352217338853345,6
116.28799999999995,4.338350545227547,9
116.29999999999995,4.350350662098528,10
116.4,4.352750667672777,10
116.5983157918136,4.351403354158642,8
116.3074285123179,4.352636754495333,9
116.40153849699954,4.348197074662615,9
116.90145454142652,4.347441666169799,2
117.19999999999996,4.250350545011886,6
117.29999999999998,4.250350545011886,12
117.40266665743404,4.253017239382031,13
97.8,4.250350628026997,0
116.68,4.250350628026997,1
116.7,4.250350628026997,0
117.00133334486976,4.25168393716155,5
117.09999999999997,4.250350607273219,1
96.29999999999998,4.250350731795889,5
116.897739143302,4.251046402004038,0
97.59671794259124,4.248915010637507,0
97.52937483069076,4.636743044716952,2
116.7093333291612,4.249208212977546,1
116.89664863531917,4.2555404633187,1
117.09569229898626,4.2525047893894525,2
117.085192946745,4.258492018114271,3
116.8246490695364,4.252168009510505,2
116.416,4.206350575711309,6
108.21600001931148,4.206586014769994,15
117.56000000000002,4.170350544815876,13
107.864,4.154350544776679,17
117.70400000000002,4.154350544776678,15
116.1013333213194,4.153461721987667,3
116.4,4.1520648900773,7
98.25642109444388,4.156034954941676,0
116.19911112310758,4.149017319476641,0
116.79999999999998,4.154350741815025,2
97.60220690858522,4.151040489408302,2
116.4020000147675,4.1608967377013615,6
116.5008695736298,4.146698587138089,3
117.30186666308944,4.149017384257582,13
117.39371426295163,4.154160442268317,11
107.8525714384646,4.132636387505108,17
116.8292425575025,4.247921700062296,3
116.70835108970508,4.28264789090058,5
117.56500007297956,4.124350763646736,14
117.0,4.08235054460031,10
117.35932669809682,4.272786169819123,11
108.17772902632936,4.123241015278218,16
117.0,4.074350544580715,12
117.472,4.074350544580716,14
117.83990743845496,4.157081736244012,13
116.784,4.066350544561121,9
117.0,4.050350544521933,14
117.2,4.050350544521932,14
117.46399999999998,4.054350574221923,14
116.776,4.050350623617405,9
116.79999999999998,4.050350591979216,11
116.89999999999998,4.050350623617405,12
116.9813333817434,4.057017346487032,12
117.01866661825652,4.057017346487032,12
116.784,4.034350544482748,9
116.80094115897208,4.049409617622009,10
116.90095236303476,4.0495888872438535,11
116.99999999999996,4.0492078205454805,13
117.7619732654965,4.152357211845234,14
116.99999999999996,4.030922001957737,12
117.20460603567446,4.048411474225205,13
116.99694119387212,4.044468967630849,11
97.7040869341652,4.050438351043168,0
126.71999999999998,4.002350544404382,1
126.68800004468244,4.003493449410088,1
126.748,3.9943505443847904,1
108.152,3.970350544326021,16
117.66562132824951,4.054002520480672,14
126.62971416895786,4.001494257974712,0
98.10171428570465,3.954350610470905,0
98.20000000000002,3.952064886708417,0
108.39066669241365,3.954350621501584,22
116.30133332476264,3.951683903326672,4
117.0,3.950350573203192,12
117.20159999074365,3.9511505720486895,14
98.17351950665204,4.107936195268248,0
117.0,3.954771797761477,11
117.09699998916744,3.94735061471235,5
117.1663528043964,4.007764675915625,11
98.576,3.9303505442280766,0
108.006956536717,3.95295948812218,16
108.37900002412974,3.950350862464641,21
116.49928205130595,3.954350936300158,4
116.97599999999998,3.9303505442280766,9
116.97519318889069,4.014900097925199,10
117.08105314554597,3.983614678640497,8
117.20746668706484,3.954084228801523,13
117.58742850231032,3.9417792759342154,13
98.58800000000002,3.922350544208489,0
108.384,3.9223505442084887,21
117.03200000000002,3.922350544208489,8
117.17866665814822,3.92501723643621,11
108.39199999999995,3.914350544188904,21
116.59945454012126,3.943623717522487,1
116.85599714227,3.994988235041166,7
117.18,3.914350544188904,10
117.19999999999996,3.906350544169318,10
117.17999987028608,3.9063506586443126,9
117.216,3.890350544130144,9
117.22399998099016,3.894350572654751,10
107.90719998022034,3.8975506456986895,18
108.02400000000002,3.882350544110559,18
117.16312975313224,3.914351722873354,8
117.098703608234,3.926859703864135,7
117.212,3.874350544090975,7
117.22399999999998,3.874350544090975,8
117.22933332491932,3.8796839026803096,9
117.24,3.878350572498066,10
96.79999999999995,3.850350589138884,0
108.2,3.8503506192099897,14
116.79999999999998,3.8480648849572474,1
117.304,3.8503506192099897,15
117.09866666039088,3.8483506402887886,3
117.19626667201965,3.849284025672022,5
126.796,3.834350543993054,2
108.19978946616428,3.85203530179894,15
108.38964715358463,3.854115703180285,21
116.49669567872256,3.845829038276535,0
117.232,3.8463508725824735,8
117.24,3.8463508725824735,9
126.68497533975837,3.90030433222943,1
108.18915057143818,3.889149298229688,16
108.22,3.798350571714736,17
108.37032242679447,3.886484894841273,20
108.19199999999996,3.77835054385598,17
108.17600000000002,3.770350543836401,17
108.34580376052436,3.879612750443626,19
117.33462175084613,3.990423344554392,13
117.50300829026718,3.891132099332184,14
96.696,3.756750654948452,6
116.99839999121365,3.749550570143967,2
126.79899998968878,3.753350610786889,2
96.2983536218594,4.061982774620109,4
96.6,3.7479506491728825,6
108.30068368387414,3.879190941655856,18
117.264,3.750350681074232,13
117.30000000000004,3.7503506444644232,16
96.6220525882168,3.762977041050584,5
96.20586568642445,4.212879232532032,3
116.6975134931206,3.7524049210620736,1
117.27466663417684,3.7450174085392978,14
117.6,3.746350721406535,16
126.79378508023794,3.793923472072604,1
108.19902434782148,3.748302045923616,18
96.20854298764571,4.257940393537225,2
125.4,3.6743505436014647,1
108.15752981089136,3.92173937228237,17
108.296,3.658350543562313,15
116.94719996274034,3.672750775770564,3
117.18655400684028,3.7515461398885703,7
117.20417465005734,3.7333106648049887,8
117.21556838139354,3.7238683296233774,9
116.8897234748527,3.946955808613776,5
117.18399999999998,3.642350543523164,9
117.5003076885122,3.6534275742529054,16
117.52,3.642350543523164,15
98.7403618977625,3.761887400090353,0
108.0657142235078,3.650922116683839,17
108.22776521599631,3.6689390676167175,16
116.80050000780778,3.652350670523075,3
117.32088826554995,3.678084966792271,13
117.35006021299988,3.693139526396451,14
108.10239999149556,3.629550569004605,17
116.70273682755222,3.652035064509565,3
116.95999999999998,3.626350543484015,2
117.23599997045764,3.633017260411637,9
117.23065122346615,3.6985505873604287,10
117.25154134938894,3.7709390517609744,11
117.3530049669182,4.0947835198893845,12
117.59751103416866,3.662884482487778,16
98.40643473934776,3.648611816748722,1
98.424,3.618350543464442,2
117.172,3.618350543464441,7
117.25999999999998,3.618350543464441,9
117.08,3.6103505434448673,4
117.44971417825568,3.6217792166238847,14
117.54892168537452,3.7450484720843926,15
96.908,3.6023505434252945,3
116.98773329730956,3.607683928438208,2
117.49199999999996,3.6023505434252945,14
117.5302857056652,3.6057791407232895,15
96.92,3.594350543405723,3
98.14400010536608,3.598350569757036,6
117.20599993404343,3.604350589595077,7
117.34799998243896,3.5983505697570344,11
117.37199998243896,3.598350569757037,12
96.928,3.586350543386151,3
98.14905277020088,3.5892979362763286,7
98.196,3.5863505433861502,8
98.22400000000002,3.586350543386151,7
98.23199998247811,3.5903505696787468,6
108.0963637374858,3.605623459374164,16
117.1834283808752,3.6029221146609336,6
117.268,3.586350543386151,8
117.33066667445414,3.591683900095943,10
117.5289999572488,3.5933505812176967,14
125.4908083411667,3.673377140205496,2
96.936,3.578350543366578,3
98.072,3.578350543366578,7
98.22400000000002,3.578350543366577,8
117.16243450784144,3.598872510110592,5
96.92013739130742,3.62717959388989,2
98.188,3.5703505433470064,10
98.20000000000002,3.570350543347005,11
98.21199999999996,3.570350543347005,10
98.22400000000002,3.570350543347005,9
98.232,3.5703505433470064,8
98.23733332558062,3.5756838999524163,7
117.41985159547065,3.589906366272766,13
96.27050575351348,4.272147432352155,1
98.064,3.566350569443885,7
117.26461527437463,3.5746583582838083,7
117.352,3.5623505433274354,10
98.07999999999998,3.5583505693656026,9
117.15097386789203,3.584094606831614,4
98.1,3.550350569287318,11
116.60000000000002,3.550350569287318,0
117.36,3.5503505692873176,10
117.3659999869858,3.5563506148747126,11
117.376,3.550350569287318,12
117.6009999902467,3.5553506067374427,15
97.59999999999997,3.5503506732442776,5
98.20000000000002,3.547950643045951,12
98.6,3.550350647255039,0
116.69999999999996,3.548636367869921,0
117.09828571429534,3.5463506026251714,1
117.376,3.5383505432687223,11
117.384,3.5383505432687223,12
117.39039998614533,3.546350584824109,13
117.44000000000004,3.5383505432687223,11
117.59261508851584,3.5651199863433094,14
98.224,3.546350750967371,10
117.208,3.53835061233852,3
117.33866658719914,3.547239650106988,8
117.35199994066308,3.546350721298916,9
117.368,3.534350569130756,10
117.384,3.530350543249154,11
117.408,3.530350543249154,12
117.452,3.530350543249154,11
117.44872720821972,3.5405324196942125,12
117.47599995395346,3.5383506123385167,13
117.49599996544544,3.5383505950710754,14
117.52,3.530350543249154,13
117.80442544676524,3.5533296193308974,16
97.6011851909945,3.54783241753702,4
98.10399996545218,3.5420174864038434,10
98.19705264139918,3.5425613685171826,11
117.216,3.522350543229585,3
117.36,3.522350543229585,8
117.368,3.5223505432295856,9
117.38,3.5223505432295856,10
117.4137143208342,3.524636278591737,11
117.43200000000002,3.522350543229585,10
117.452,3.522350543229585,10
117.468,3.5223505432295856,11
117.48799999999996,3.5223505432295856,12
117.504,3.522350543229585,13
117.53600000000004,3.522350543229585,12
117.36800000000004,3.5143505432100146,8
117.384,3.5143505432100146,9
117.41200000000002,3.514350543210015,10
117.43200000000002,3.5143505432100146,9
117.46800000000005,3.514350543210015,10
117.57599999999998,3.514350543210015,12
97.604399940425,3.5439515411786737,3
117.14129599384,3.5582438660469595,3
117.3341174665528,3.531292022453155,7
117.39600000000002,3.506350543190445,8
117.41599999999998,3.5063505431904445,9
117.488,3.506350543190445,10
117.77599999999998,3.506350543190446,14
117.2965918327249,3.536129089450517,6
117.408,3.498350543170877,7
117.4459999615444,3.5003505624023528,8
117.524,3.498350543170877,9
117.54839980846208,3.5099505994264484,11
125.59336135664536,3.536649142524265,2
117.25371412820068,3.4977792092323683,3
117.24919947539102,3.522751219021954,4
117.328,3.4903505431513104,4
117.408,3.4903505431513104,6
117.52799999999998,3.49035054315131,8
117.55015375760108,3.501427506280151,10
117.59999999999997,3.4903505431513104,10
97.69999999999996,3.4823505431317416,5
117.35199999999998,3.482350543131742,4
117.29538350865364,3.51783871678092,5
117.42000000000004,3.482350543131742,5
117.46044444108384,3.489461664343006,7
117.492,3.482350543131742,6
117.57292303987686,3.485427490376061,9
97.7,3.4743505431121737,6
97.71999999999996,3.4743505431121724,5
99.07411119487573,3.5754284711906466,0
117.38628572675628,3.481207698457802,4
117.396,3.4743505431121737,3
117.42,3.4743505431121724,4
117.436,3.474350543112173,5
117.44666665157877,3.479683899091361,6
117.54999998726952,3.4763505622115587,8
125.65466664397177,3.49035066237965,2
97.67466667419323,3.4716838990196104,5
97.68,3.4663505430926067,6
97.72,3.4663505430926067,6
97.728,3.4663505430926067,5
97.7076922088355,3.4835814040261943,4
117.42,3.4663505430926067,3
117.25149989943785,3.468350625646252,2
117.47666673156256,3.470350585413089,5
117.84639999189004,3.4615505674100078,14
117.81533271087704,3.507208598319732,15
98.1,3.450350543053473,11
98.3,3.450350543053473,4
97.67199999999995,3.450350610401265,6
97.7,3.450350593564317,8
97.728,3.450350610401265,6
116.79999999999995,3.4503505834621486,0
117.20000000000002,3.448350561969299,0
117.44599995151792,3.455350667899967,4
125.50719999191512,3.4487505996105288,0
97.04820490781204,3.4924026820076577,1
97.596,3.4463506691740555,0
98.19811764333784,3.448468327061797,12
98.6,3.4503507066124017,0
117.47933337504136,3.453684035732904,4
117.55199999999996,3.4343505430143417,6
117.616,3.4343505430143417,8
97.66666663682128,3.441017391680792,5
97.700210521292,3.4490876430502757,7
97.70079999064492,3.4255505921418354,6
97.08,3.410350542955644,1
117.44000000000004,3.410350542955645,3
117.664,3.410350542955645,8
97.71560019164764,3.420750925272058,5
117.56906652725438,3.4119506522130525,5
117.61866645907368,3.4210173558527397,7
97.088,3.3983505678001973,1
97.096,3.386350542896953,1
97.8,3.386350542896953,6
97.816,3.386350542896953,5
116.728,3.386350542896953,0
117.47753844390438,3.397427504833753,3
117.56366649411804,3.399017300182742,4
117.61666631703872,3.407017416733937,6
97.78,3.378350542877388,6
97.8,3.378350542877389,7
97.83199999999998,3.378350542877388,5
117.38292497501244,3.4156046938306246,2
125.5550491008486,3.504428973720261,1
97.8,3.370350542857826,8
97.81600000000002,3.370350542857826,7
117.55547825768316,3.383220166134697,3
117.6463999009551,3.382350646864533,5
97.77866667396717,3.367683898087013,7
97.784,3.3623505428382643,8
97.81600000000002,3.362350542838264,8
97.82399999999998,3.362350542838264,7
117.46,3.354350542818701,1
97.776,3.350350567330678,8
97.8,3.3483505611941804,10
97.8,3.3552394850620506,9
97.824,3.350350567330678,8
99.304,3.346350542799137,0
117.47903024214132,3.3671992782461104,2
117.6488888134562,3.3650173626985715,4
97.7626666957817,3.355684053461708,6
97.79999999999998,3.338350542779575,9
97.89976470134611,3.3515271628148957,0
116.7027199999709,3.3543507078021166,0
117.4,3.3486363050919152,0
117.6,3.3486363050919103,0
97.7711999765217,3.341550644559598,7
97.8,3.33263627697218,8
97.82399999999998,3.334350567174182,7
97.872,3.334350567174182,2
98.19771428345165,3.3493983437332133,12
106.2107587129785,3.349661487622448,17
97.128,3.3263505670959344,1
117.5597896108534,3.3583509084837733,2
117.568,3.3223505427404523,2
97.8011428505342,3.3200648482763757,7
106.20199999055504,3.319017233011853,16
117.56266665947052,3.3170172309816173,1
117.57600000000002,3.3143505427208906,2
117.59515790920264,3.33814038951906,1
117.6418821338973,3.3482334899443638,3
97.81008722133328,3.332438394030772,6
117.57599999999998,3.30635054270133,1
106.20320000515616,3.3047505581671897,15
106.24,3.298350542681772,15
117.46399999999998,3.298350542681772,1
117.46399999999998,3.2903505426622104,2
117.4954999502056,3.2996008151599474,2
97.824,3.2743505426230914,4
117.464,3.274350542623091,2
98.224,3.2703505665482484,11
98.2494031398098,3.404326443748931,8
106.27934431622072,3.33363050083569,17
117.62821814257984,3.3051875848530834,2
106.232,3.2583505425839725,12
106.24,3.2663506063517938,14
106.28799999999995,3.2623505664700114,18
117.2,3.2583505425839725,0
98.232,3.254350566391777,11
98.8,3.250350542564413,3
99.3,3.250350542564413,0
117.208,3.250350542564414,0
97.8986666760587,3.249461705354712,6
98.10300000891688,3.251350600557521,9
98.18958901899134,3.380000097956388,11
98.1920001008104,3.2670173916701786,12
98.2,3.248064874862327,14
98.2,3.256168829916021,13
98.22400000000002,3.250350605999738,12
98.304,3.250350605999738,4
106.248,3.266350925093135,15
116.89999999999998,3.250350605999738,0
117.1,3.25263635792758,0
117.2,3.2423505425448567,0
117.63071985446308,3.2621907880444767,1
97.79738897854833,3.3009639014433336,5
97.99800000528302,3.2476839762226604,0
98.184,3.2343505425252994,12
98.2,3.2343505425253,13
98.216,3.2343505425252994,12
98.22400000000002,3.2343505425253,11
98.59706664967352,3.2554174346517057,1
106.25631988721857,3.282351571840696,16
117.0859610276703,3.366265695748904,0
98.03982012816128,3.4082976717150597,6
98.15781249851231,3.4199136885945123,10
98.17866665966176,3.2290172301927256,11
98.2,3.226350542505741,12
98.216,3.226350542505741,11
98.23662459832632,3.3961143462395027,9
98.84399999999998,3.2263505425057417,6
98.80980650461429,3.232028011910111,5
106.224,3.2263505425057417,12
106.232,3.2263505425057417,13
117.288,3.226350542505741,0
97.99490907575542,3.24562366431561,1
98.11485722701984,3.4094533833503897,9
98.18,3.218350542486183,10
98.196,3.218350542486183,11
98.2240000539932,3.226350650537238,10
98.232,3.218350542486183,9
98.72799999999998,3.218350542486183,5
98.872,3.218350542486182,6
98.2,3.2103505424666268,9
98.77000004114517,3.2173505645546303,6
106.21600001568282,3.214350566000622,13
106.22933334030348,3.213017230049302,14
98.10787152142176,3.3544263338853617,8
98.69999999999996,3.20235054244707,6
106.212,3.20235054244707,14
98.78864549702148,3.207511908754533,7
98.77599999999998,3.1943505424275127,9
98.804,3.194350542427513,10
98.86799999999998,3.1943505424275127,9
98.924,3.194350542427513,8
98.15934596332292,3.3442062636155367,7
98.67600000000002,3.1863505424079555,7
98.79450034282516,3.1976006059153668,8
98.804,3.1863505424079546,11
98.852,3.1863505424079555,10
98.892,3.1863505424079555,11
98.91599999999998,3.1863505424079555,10
98.928,3.1863505424079555,9
98.936,3.1863505424079555,8
106.2300001093788,3.202350683116776,15
97.92,3.1783505423884013,6
98.76800001552635,3.1823505656877176,10
98.776,3.1783505423884013,11
98.804,3.1783505423884018,12
98.89599999999996,3.1783505423884013,12
98.92,3.1783505423884013,11
98.928,3.1783505423884013,10
98.936,3.1783505423884013,9
98.94400000000002,3.1783505423884013,8
97.9,3.1703505423688467,8
98.784,3.170350542368847,13
98.8,3.1703505423688467,14
98.852,3.1763505598078403,11
98.884,3.1703505423688467,13
98.9,3.170350542368847,14
98.91199999999998,3.1703505423688467,13
98.92,3.1703505423688467,12
98.928,3.170350542368847,11
98.936,3.1703505423688467,10
97.88872736554964,3.182714303368792,6
97.888,3.162350542349293,8
97.912,3.162350542349293,8
97.90000000000002,3.1719505943553927,7
97.928,3.166350565531278,6
98.7706666735325,3.167683896294101,12
98.776,3.162350542349293,13
98.784,3.162350542349293,14
98.816,3.162350542349294,14
98.85200000000005,3.1663505655312782,12
98.9,3.162350542349293,15
98.912,3.162350542349294,14
98.92,3.162350542349294,13
98.944,3.1663505655312774,9
125.52,3.172350637222404,2
98.88266667351512,3.1596838962224045,14
98.928,3.158350565453055,12
97.872,3.150350565374838,7
97.87999999999998,3.150350565374838,8
97.92799999999998,3.150350565374838,7
97.936,3.150350565374838,6
98.3,3.150350565374838,8
98.72210523978045,3.161087484357615,10
98.79999999999995,3.1483505596050576,16
98.9,3.150350565374838,16
98.95199999999998,3.1543506038876306,8
98.94646134163447,3.180812558577041,7
106.28400001540906,3.1583506270891704,18
116.79999999999998,3.150350565374838,5
97.90000000000003,3.1503506268545154,9
98.6,3.148636301729093,7
98.776,3.1463506037116407,14
98.92,3.1463506037116407,14
98.928,3.14235056529662,13
98.94319955495226,3.189551337618454,6
98.95377730846504,3.196129193295348,5
99.0029090954897,3.150714268615206,3
99.304,3.1486363017290904,0
106.4160000153308,3.142350565296617,19
117.40228572555874,3.145207749065416,2
97.872,3.134350565218404,6
97.87999999999998,3.134350565218404,7
97.90666672341862,3.137461744200084,8
97.92,3.130350542271075,7
97.928,3.134350565218404,6
98.0,3.146350691428012,0
98.2984615366194,3.1531200122293788,7
98.50181817164976,3.148168865953515,5
98.8,3.145880132544607,15
98.89733333503897,3.141017306042907,15
98.944,3.142350657281483,10
98.95199999999998,3.134350565218404,9
98.96,3.134350565218404,8
98.968,3.130350542271075,7
98.97599999999998,3.1303505422710747,6
98.984,3.1303505422710747,5
106.229263387951,3.169298541322308,16
116.9,3.148532496038113,5
117.09511110631826,3.1487210821071825,3
97.884,3.12235054225152,6
97.904,3.12235054225152,7
97.91999999999996,3.12235054225152,6
97.99999999999994,3.1499066737434664,1
98.2544676021142,3.275067098626242,6
98.968,3.12235054225152,8
98.976,3.12235054225152,7
98.984,3.12235054225152,6
116.80304760028255,3.1482555842370674,4
116.99599999999994,3.147493656442164,4
97.80019640951976,3.3044228337332715,4
97.904,3.114350542231965,6
98.17997468308695,3.335856849336459,5
98.80984625732616,3.1303507116330302,14
98.88866659664797,3.12835065107938,14
98.976,3.114350542231965,8
98.988,3.114350542231965,7
116.90000000000006,3.146902856902962,4
97.89879975877014,3.2073539613801176,5
98.14666456436343,3.143289084130977,4
98.96639997326804,3.112750593268492,9
98.988,3.1063505422124136,8
106.28,3.1063505422124136,18
97.30399999999996,3.098350542192862,1
97.91413347097836,3.1063506757845385,4
98.99199999999998,3.098350542192862,9
99.016,3.098350542192862,8
106.2542952356858,3.1422858732612644,17
116.90301973007163,3.1468578792545183,3
98.97333318535664,3.0996840244246084,10
99.02,3.090350542173309,9
99.032,3.090350542173309,8
106.31440005374304,3.1255508628954405,18
98.60909188980328,3.1607770128790253,5
98.95533296417308,3.106351400949908,11
99.02,3.082350542153755,10
99.032,3.082350542153755,9
99.03999999999998,3.082350542153755,8
98.64645160443337,3.1254486604571112,7
98.95015357058422,3.0866586610408047,12
99.016,3.066350542114655,12
99.0213333266761,3.071683895433756,11
99.032,3.070350564592715,10
99.04,3.070350564592715,9
99.048,3.070350564592715,8
117.36799999999998,3.066350542114654,1
98.61952004716544,3.142725540142042,6
99.016,3.0583505420951016,13
98.6,3.050350542075549,2
98.9,3.050350542075549,15
99.024,3.054350564436305,12
99.0378664134812,3.088217671618067,7
99.04423497556408,3.0945864435886974,6
99.0,3.0463505643581,15
99.024,3.0423505420560004,13
99.05158582947428,3.1033169235040674,5
99.03382444428448,3.142179656026983,4
98.0,3.0503506866348227,4
98.65439998572036,3.048750663377257,7
98.69422297191804,3.129464570922847,9
98.99799999998037,3.046350653527404,14
99.08,3.03435054203645,5
108.8499999851482,3.042350586582,2
117.10080000951976,3.045550646675023,0
98.68,3.0263505420169,9
98.89730228170308,3.051095034720618,14
99.056,3.034350601248042,8
99.064,3.034350601248042,7
99.088,3.0263505420169,5
